theoretical_quantile_t,sample_quantile,reference_line
0.345402477519021,0.3172184328943198,0.2739416065226207
0.3462389738296402,0.31776614895999894,0.27461304578188944
0.3470757479803865,0.3191381277102242,0.2752847080580045
0.34791280080112413,0.31999965587070045,0.27595659401708167
0.3487501331232151,0.32009091047682964,0.27662870432643905
0.34958774577952845,0.32104417719638506,0.2773010396546043
0.35042563960444295,0.3222243672245253,0.27797360067131693
0.3512638154338549,0.32248855704851875,0.2786463880475347
0.352102274105184,0.32262078714218206,0.27931940245543807
0.3529410164573787,0.32274357767617207,0.2799926445684344
0.35378004333092183,0.32308237747302654,0.280666115061163
0.35461935556784,0.32446048763359847,0.2813398146095022
0.35545895401170413,0.3257973371615168,0.2820137438905698
0.35629883950764085,0.3258164343030833,0.2826879035827326
0.35713901290233435,0.32599200998773875,0.28336229436560734
0.35797947504403654,0.3274715685168978,0.2840369169200693
0.35882022678257003,0.32840161109323035,0.2847117719282546
0.35966126896933615,0.32852837012850766,0.28538686007356634
0.36050260245732024,0.3288256475955497,0.28606218204067924
0.3613442281010982,0.32897560777583784,0.2867377385155446
0.36218614675684346,0.3290812912327967,0.2874135301853964
0.3630283592823319,0.3302662890675352,0.28808955773875433
0.3638708665369489,0.33027818022598376,0.2887658218654303
0.3647136693816967,0.33076946177763433,0.2894423232565341
0.3655567686791984,0.3318352098426735,0.29011906260447634
0.3664001652937072,0.3319915379871964,0.2907960406029763
0.36724386009111,0.33246865587535523,0.2914732579470644
0.3680878539389355,0.3327250403668038,0.29215071533308906
0.3689321477063614,0.3329632210906561,0.29282841345872224
0.3697767422642188,0.33476626490255035,0.293506353022963
0.37062163848499974,0.3370192951463876,0.2941845347261437
0.37146683724286483,0.33785502452116567,0.29486295926993605
0.37231233941364733,0.3380872251082014,0.2955416273573543
0.3731581458748626,0.33825530906661594,0.29622053969276285
0.37400425750571287,0.33837554387408625,0.2968996969818802
0.3748506751870932,0.33851488768590743,0.29757909993178355
0.37569739980160055,0.33978985652086047,0.2982587492509164
0.3765444322335394,0.3402013038288961,0.2989386456490925
0.3773917733689273,0.3407012837095322,0.299618789837501
0.37823942409550326,0.3413535379363904,0.3002991825287126
0.3790873853027333,0.34221289244368125,0.30097982443668436
0.3799356578818176,0.34481722047985847,0.3016607162767653
0.38078424272569905,0.3460878401139986,0.3023418587657031
0.3816331407290671,0.3462439474792663,0.3030232526216476
0.3824823527883662,0.34624687897998463,0.3037048985641572
0.3833318798018038,0.34850828459962885,0.30438679731420565
0.38418172266935474,0.34919224460138093,0.30506894959418507
0.38503188229277036,0.34920804602786076,0.3057513561279136
0.3858823595755849,0.3494159192878029,0.3064340176406407
0.3867331554231215,0.34986979816801766,0.3071169348590514
0.387584270742501,0.35069924564196164,0.30780010851127404
0.3884357064426469,0.3530655489507485,0.3084835393268837
0.3892874634342948,0.3548665454040745,0.30916722803691005
0.3901395426299983,0.3549410308672277,0.30985117537384205
0.39099194494413486,0.35529956119886635,0.3105353820716327
0.39184467129291584,0.3560164612239093,0.31121984886570697
0.3926977225943922,0.3562751993486182,0.3119045764929664
0.3935510997684601,0.35724233008173517,0.31258956569179364
0.39440480373687187,0.3578863453380559,0.3132748172020614
0.3952588354232396,0.35828134524716715,0.313960331765135
0.3961131957530461,0.35850165173952964,0.31464611012388144
0.39696788565364766,0.35984552869324626,0.31533215302267154
0.39782290605428605,0.35995175611824,0.31601846120738947
0.39867825788609373,0.35998645779455996,0.3167050354254371
0.39953394208210036,0.3606162982491075,0.3173918764257392
0.40038995957724255,0.3615033336166997,0.31807898495875103
0.4012463113083701,0.3641749799279574,0.31876636177646367
0.40210299821425266,0.3642885741139958,0.3194540076324092
0.40296002123558955,0.36450649328562634,0.32014192328166863
0.4038173813150156,0.3653657290840582,0.3208301094808765
0.40467507939710895,0.36574370337601825,0.3215185669882273
0.40553311642839956,0.36669707670062096,0.322207296563482
0.40639149335737607,0.36709662797450365,0.32289629896797406
0.40725021113449406,0.3673883738044069,0.3235855749646156
0.4081092707121834,0.3684867891865964,0.3242751253179035
0.408968673044856,0.3688071348909266,0.3249649507939255
0.4098284190889144,0.3693803375205438,0.3256550521603673
0.41068850980275773,0.3697740468536875,0.3263454301865171
0.41154894614679277,0.37003702140110784,0.3270360856432748
0.4124097290834386,0.3703745831353123,0.3277270193031553
0.4132708595771364,0.37118500650964,0.32841823194029673
0.4141323385943569,0.3714381363575112,0.3291097243304663
0.4149941671036075,0.3726402737161545,0.329801497251066
0.4158563460754426,0.37295625480477773,0.3304935514811409
0.4167188764824702,0.37477703787525557,0.3311858878013844
0.41758175929935953,0.3749426032613787,0.3318785069941446
0.4184449955028494,0.3750013716369334,0.33257140984343053
0.41930858607175775,0.3750419363168531,0.3332645971349203
0.42017253198698784,0.37616942638482764,0.3339580696559658
0.4210368342315387,0.3769863630751937,0.3346518281956012
0.4219014937905107,0.37709789054212756,0.33534587354454726
0.4227665116511165,0.3772314065957892,0.3360402064952204
0.4236318888026882,0.3781898634360044,0.3367348278417381
0.4244976262366846,0.37865639836395276,0.337429738379925
0.4253637249467028,0.3809623556822349,0.3381249389073222
0.42623018592848244,0.3812680768876291,0.33882043022319036
0.4270970101799173,0.3818434612763312,0.3395162131285194
0.42796419870106356,0.3819255247920344,0.3402122884260348
0.42883175249414635,0.3819447245986022,0.34090865692020317
0.42969967256357117,0.3821406711374385,0.3416053194172412
0.4305679599159291,0.3823723459085217,0.34230227672512
0.43143661556000956,0.3828091482591033,0.34299952965357494
0.432305640506805,0.38312068514710534,0.34369707901411
0.43317503576952276,0.3831349908145695,0.34439492562000706
0.43404480236359166,0.38546882752266587,0.34509307028633085
0.4349149413066717,0.3861244908043458,0.3457915138299372
0.4357854536186632,0.38724365374093866,0.3464902570694804
0.4366563403217158,0.3873983151605847,0.3471893008254197
0.43752760244023653,0.38819164074453555,0.34788864592002683
0.4383992410008983,0.3882671307078906,0.348588293177392
0.43927125703265096,0.38836736039131836,0.34928824342343323
0.44014365156672897,0.38921908694897184,0.3499884974859023
0.44101642563666044,0.38974803857696944,0.35068905619439195
0.44188958027827663,0.39014820886237994,0.3513899203803438
0.4427631165297207,0.39020687547464333,0.3520910908770551
0.44363703543145727,0.3906472692477158,0.35279256851968643
0.4445113380262815,0.39069086223613336,0.35349435414526914
0.44538602535932864,0.3913523869455693,0.3541964485927129
0.4462610984780823,0.3918609148312016,0.35489885270281235
0.44713655843238553,0.39268315118039815,0.35560156731825604
0.44801240627444855,0.393554859201043,0.3563045932836325
0.4488886430588593,0.39478828827911083,0.35700793144543896
0.4497652698425926,0.39535361567401545,0.35771158265208847
0.4506422876850187,0.396186645511366,0.35841554775391676
0.4515196976479145,0.39640360497466304,0.35911982760319155
0.45239750079547175,0.39680258753522446,0.3598244230541187
0.4532756981943081,0.39911774969348185,0.3605293349628514
0.4541542909134748,0.39945850500215757,0.3612345641874962
0.45503328002446886,0.3998438457212789,0.36194011158812284
0.4559126666012405,0.40004281283367366,0.36264597802677023
0.4567924517202039,0.40019426014607545,0.36335216436745493
0.4576726364602477,0.401704761605826,0.36405867147617993
0.4585532219027445,0.4027015590938343,0.3647655002209418
0.45943420913155897,0.40317634674957836,0.3654726514717376
0.46031559923306176,0.4039085795526471,0.36618012610057576
0.4611973932961359,0.404056333178134,0.36688792498148154
0.4620795924121878,0.4044674391426228,0.3675960489905056
0.4629621976751584,0.4046941765146608,0.36830449900573276
0.46384521018153185,0.40496098587333884,0.36901327590728966
0.4647286310303484,0.4076027776236853,0.36972238057735435
0.4656124613232104,0.4080732851805391,0.37043181390016156
0.46649670216429606,0.40818592458258357,0.3711415767620136
0.46738135466036856,0.4094140402838639,0.3718516700512876
0.4682664199207868,0.409467524602868,0.3725620946584444
0.46915189905751536,0.410129947048686,0.37327285147603617
0.4700377931851344,0.41030765728996194,0.37398394139871466
0.4709241034208517,0.4105522974043851,0.3746953653232408
0.47181083088451187,0.4106468316367936,0.375407124148492
0.47269797669860913,0.41149292487352446,0.37611921877547233
0.47358554198829483,0.4120576112325996,0.376831650107319
0.4744735278813888,0.412212257259017,0.3775444190493108
0.47536193550839334,0.4127051817859117,0.37825752650888
0.47625076600250044,0.4135488366499312,0.3789709733956176
0.477140020499604,0.4144165487411529,0.3796847606212835
0.47802970013831025,0.4146254056812238,0.3803988890998146
0.47891980605995,0.41573336884061884,0.381113359747335
0.4798103394085881,0.41637702219468536,0.3818281734821632
0.4807013013310338,0.41748412022573944,0.38254333122482054
0.481592692976856,0.41891822788421046,0.38325883389804355
0.48248451549838905,0.4195479481094141,0.3839746824267885
0.483376770050747,0.42136218741341286,0.3846908777382429
0.4842694577918353,0.42179882215785897,0.38540742076183493
0.48516257988235956,0.42215376336154453,0.3861243124292402
0.4860561374858393,0.42240854367924136,0.3868415536743932
0.48695013176861784,0.42278580639667274,0.38755914543349496
0.4878445638998745,0.42598377458455083,0.3882770886450228
0.48873943505163703,0.42683769094913687,0.38899538424974056
0.48963474639878984,0.4270911701456254,0.3897140331907051
0.49053049911909047,0.42749454254199126,0.39043303641327926
0.49142669439317654,0.4276927967858191,0.3911523948651379
0.49232333340458057,0.428342575484672,0.39187210949627954
0.4932204173397405,0.42846766527798924,0.3925921812590346
0.49411794738801157,0.428652339404501,0.3933126111080754
0.49501592474167905,0.4290767293235169,0.3940334000004261
0.4959143505959683,0.42929326207377844,0.39475454889547057
0.496813226149059,0.42958789396921354,0.3954760587549645
0.4977125526020955,0.43011276305365953,0.39619793054304286
0.49861233115920095,0.4311757588893979,0.3969201652262318
0.49951256302748526,0.4321854759652689,0.3976427637734549
0.5004132494170624,0.4322791628215411,0.3983657271560472
0.5013143915410604,0.43234161229860646,0.3990890563477625
0.5022159906156325,0.43244045602801545,0.3998127523247836
0.5031180478599709,0.4328538161762663,0.40053681606573216
0.5040205644963196,0.43295000706509024,0.40126124855167955
0.5049235417499858,0.43324153780284075,0.40198605076615596
0.505826980849353,0.4339620270448414,0.4027112236951609
0.5067308830258931,0.43508748986349066,0.4034367683271728
0.5076352495141803,0.4359658469143592,0.4041626856531602
0.5085400815519028,0.4370584916829504,0.40488897666659135
0.5094453803798749,0.4379569423438415,0.40561564236344366
0.5103511472420518,0.4384111344228188,0.4063426837422156
0.5112573833855415,0.4387941147012342,0.40707010180393655
0.5121640900606167,0.4402347605310322,0.4077978975521758
0.5130712685207299,0.4407177376188456,0.40852607199305546
0.5139789200225249,0.4424533524680507,0.40925462613525876
0.5148870458258505,0.44330086518722966,0.4099835609900419
0.515795647193774,0.4438097400196606,0.4107128775712442
0.5167047253925937,0.4447845786284718,0.4114425768952986
0.5176142816918535,0.44498097550996274,0.41217265998124336
0.5185243173643548,0.44687567027942987,0.41290312785073113
0.5194348336861707,0.44699059821825043,0.41363398152804104
0.5203458319366602,0.44752815023434733,0.4143652220400894
0.5212573133984802,0.4492860270856272,0.4150968504164401
0.5221692793576009,0.4494255600259248,0.41582886768931615
0.5230817311033181,0.4497409991216309,0.4165612748936101
0.5239946699282679,0.4501430674450444,0.4172940730668958
0.5249080971284401,0.4506056943560581,0.41802726324943895
0.5258220140031917,0.45092704067224976,0.418760846484208
0.5267364218552628,0.45168487972623256,0.4194948238168871
0.527651321990788,0.4519186708005171,0.4202291962958849
0.5285667157193126,0.4519253845054055,0.42096396497234784
0.5294826043538048,0.4530959327833025,0.4216991309001699
0.5303989892106733,0.45349343854884927,0.42243469513600673
0.5313158716097773,0.45390437430162,0.4231706587392834
0.5322332528744439,0.45462165082747463,0.42390702277220876
0.5331511343314822,0.4550291354772099,0.4246437882997867
0.5340695173111968,0.4553516216402069,0.4253809563898266
0.534988403147403,0.4559632798690345,0.42611852811295614
0.5359077931774411,0.45746263926190606,0.426856504542632
0.5368276887421928,0.4577168112480363,0.42759488675515406
0.5377480911860933,0.45815633176232384,0.428333675829674
0.5386690018571478,0.4583216145743298,0.4290728728482094
0.5395904221069462,0.4592120705764987,0.42981247889565494
0.5405123532906799,0.45968787785675613,0.4305524950597964
0.5414347967671523,0.46550156683073096,0.4312929224313188
0.5423577538987984,0.46655568530886965,0.43203376210382194
0.5432812260516993,0.46656294655468644,0.43277501517383266
0.544205214595595,0.4672242809018109,0.43351668274081445
0.5451297209039024,0.46814982658018633,0.4342587659071822
0.5460547463537301,0.4684878436154025,0.43500126577831405
0.5469802923258936,0.46893306446571786,0.43574418346256377
0.5479063602049306,0.469037442011485,0.4364875200712726
0.5488329513791184,0.470509271743847,0.43723127671878387
0.5497600672404862,0.4724775185874757,0.437975454522452
0.5506877091848361,0.47508630945779246,0.4387200546026603
0.5516158786117538,0.47515420243382117,0.4394650780828286
0.5525445769246283,0.4751781821109098,0.4402105260894302
0.5534738055306666,0.47523284044497427,0.44095639975200235
0.5544035658409096,0.47670572040741527,0.44170270020316027
0.5553338592702488,0.4785031066554116,0.4424494285786097
0.5562646872374425,0.47982375173559677,0.4431965860171602
0.5571960511651326,0.47984054047129737,0.4439441736607387
0.558127952479861,0.48079363097948324,0.44469219265440246
0.5590603926120845,0.48168857833622425,0.44544064414635126
0.559993372996195,0.48200807078047725,0.4461895292879435
0.5609268950705324,0.4861511840194012,0.44693884923370647
0.5618609602774042,0.48616120047560796,0.44768860514135234
