model,fold_id,date,actual,forecast,forecast_error,predicted_direction,actual_direction,direction_correct,position,previous_position,turnover,gross_return,transaction_cost,net_return,cumulative_gross,cumulative_net
phase3_sarimax,1,2020-04-23,-0.0021352827871536,-1.941359138022357e-05,-0.0021158691957733765,-1.0,-1.0,True,-1.0,1.0,2.0,0.0021352827871536,0.001,0.0011352827871536002,1.8315914172383387,1.7679063283559933
phase3_sarimax,1,2020-04-24,0.0156474113450853,0.0009896418377028909,0.01465776950738241,1.0,1.0,True,1.0,-1.0,2.0,0.0156474113450853,0.001,0.0146474113450853,1.8602510815599949,1.793801579567003
phase3_sarimax,1,2020-04-27,0.0080112212346322,1.1633516556458783e-05,0.00799958771807574,1.0,1.0,True,1.0,1.0,0.0,0.0080112212346322,0.0,0.0080112212346322,1.8751539645263358,1.808172120871947
phase3_sarimax,1,2020-04-28,-0.0190142945789632,-0.00019165333988239292,-0.01882264123908081,-1.0,-1.0,True,-1.0,1.0,2.0,0.0190142945789632,0.001,0.0180142945789632,1.9108086943887503,1.840745066106803
phase3_sarimax,1,2020-04-29,0.0348467313301681,0.000611732945802172,0.03423499838436593,1.0,1.0,True,1.0,-1.0,2.0,0.0348467313301681,0.001,0.0338467313301681,1.9773941315854644,1.9030482698066524
phase3_sarimax,1,2020-04-30,-0.0004110433708623,0.00694886403092642,-0.00735990740178872,1.0,-1.0,False,1.0,1.0,0.0,-0.0004110433708623,0.0,-0.0004110433708623,1.9765813368360943,1.9022660344309175
phase3_sarimax,1,2020-05-01,-0.0285899236221196,0.0010468968450609824,-0.02963682046718058,1.0,-1.0,False,1.0,1.0,0.0,-0.0285899236221196,0.0,-0.0285899236221196,1.9200710273830432,1.8478803937975852
phase3_sarimax,1,2020-05-04,0.0115899979487273,0.0024233468341567084,0.00916665111457059,1.0,1.0,True,1.0,1.0,0.0,0.0115899979487273,0.0,0.0115899979487273,1.9423246466518234,1.8692973237711925
phase3_sarimax,1,2020-05-05,0.0112734514956694,0.0003353861929129635,0.010938065302756437,1.0,1.0,True,1.0,1.0,0.0,0.0112734514956694,0.0,0.0112734514956694,1.9642213493446958,1.8903707564817116
phase3_sarimax,1,2020-05-06,0.0061375175485852,0.000508995422705371,0.0056285221258798295,1.0,1.0,True,1.0,1.0,0.0,0.0061375175485852,0.0,0.0061375175485852,1.9762767923456046,1.9019729401729504
phase3_sarimax,1,2020-05-07,0.0127945123600947,0.00026999502648555635,0.012524517333609143,1.0,1.0,True,1.0,1.0,0.0,0.0127945123600947,0.0,0.0127945123600947,2.001562290192239,1.926307756464559
phase3_sarimax,1,2020-05-08,0.013611744145018,0.0006494204344948294,0.01296232371052317,1.0,1.0,True,1.0,1.0,0.0,0.013611744145018,0.0,0.013611744145018,2.028807043976652,1.9525281647901185
phase3_sarimax,1,2020-05-11,0.0088991798871558,0.00034601398237904405,0.008553165904776757,1.0,1.0,True,1.0,1.0,0.0,0.0088991798871558,0.0,0.0088991798871558,2.046861762817329,1.969904064163324
phase3_sarimax,1,2020-05-12,-0.0211593898353628,0.00028292681647562406,-0.021442316651838423,1.0,-1.0,False,1.0,1.0,0.0,-0.0211593898353628,0.0,-0.0211593898353628,2.0035514168387794,1.9282220961314267
phase3_sarimax,1,2020-05-13,-0.0125947390413436,0.001482353416981903,-0.014077092458325502,1.0,-1.0,False,1.0,1.0,0.0,-0.0125947390413436,0.0,-0.0125947390413436,1.9783172095877808,1.9039366420168988
phase3_sarimax,1,2020-05-14,0.0112882854260798,0.0011964720549883707,0.01009181337109143,1.0,1.0,True,1.0,1.0,0.0,0.0112882854260798,0.0,0.0112882854260798,2.0006490189129336,1.9254288222651577
phase3_sarimax,1,2020-05-15,0.0064704786522029,0.00044761528419550903,0.006022863368007391,1.0,1.0,True,1.0,1.0,0.0,0.0064704786522029,0.0,0.0064704786522029,2.0135941756803604,1.9378872683559607
phase3_sarimax,1,2020-05-18,0.0184606973259766,0.0008854567583141961,0.017575240567662406,1.0,1.0,True,1.0,1.0,0.0,0.0184606973259766,0.0,0.0184606973259766,2.050766528294945,1.9736620186689438
phase3_sarimax,1,2020-05-19,-0.0025094116054256,0.00040473963721321274,-0.0029141512426388125,1.0,-1.0,False,1.0,1.0,0.0,-0.0025094116054256,0.0,-0.0025094116054256,2.045620310968823,1.9687092882941082
phase3_sarimax,2,2020-05-20,0.0197715114831208,0.0014925732996328833,0.018278938183487914,1.0,1.0,True,1.0,1.0,0.0,0.0197715114831208,0.0,0.0197715114831208,2.086065316437248,2.0076336465945417
phase3_sarimax,2,2020-05-21,-0.0109504418437697,-0.00018456127551989983,-0.0107658805682498,-1.0,-1.0,True,-1.0,1.0,2.0,0.0109504418437697,0.001,0.0099504418437697,2.1089086533671995,2.027610488438576
phase3_sarimax,2,2020-05-22,0.0034457975777955,0.0007114830929111611,0.0027343144848843387,1.0,1.0,True,1.0,-1.0,2.0,0.0034457975777955,0.001,0.0024457975777955,2.116175525696764,2.0325696132599114
phase3_sarimax,2,2020-05-26,-0.0027032935581837,0.0006080058704624072,-0.0033112994286461075,1.0,-1.0,False,1.0,1.0,0.0,-0.0027032935581837,0.0,-0.0027032935581837,2.110454882030162,2.027074980917826
phase3_sarimax,2,2020-05-27,0.0054427234700651,-0.00017773761470909566,0.005620461084774196,-1.0,1.0,False,-1.0,1.0,2.0,-0.0054427234700651,0.001,-0.0064427234700651,2.098968259711223,2.0140150973626847
phase3_sarimax,2,2020-05-28,-0.0013035545428058,0.0001701547807880159,-0.001473709323593816,1.0,-1.0,False,1.0,-1.0,2.0,-0.0013035545428058,0.001,-0.0023035545428058,2.0962321401010713,2.0093757037358753
phase3_sarimax,2,2020-05-29,0.0145464958423471,0.0008888137497368008,0.013657682092610299,1.0,1.0,True,1.0,1.0,0.0,0.0145464958423471,0.0,0.0145464958423471,2.126724972211646,2.0386050790559826
phase3_sarimax,2,2020-06-01,0.0029951671871541,0.0006319564360944513,0.0023632107510596486,1.0,1.0,True,1.0,1.0,0.0,0.0029951671871541,0.0,0.0029951671871541,2.1330948690645157,2.044711042096337
phase3_sarimax,2,2020-06-02,0.0066852853896617,-0.0024531278458850207,0.00913841323554672,-1.0,1.0,False,-1.0,1.0,2.0,-0.0066852853896617,0.001,-0.0076852853896617,2.118834521101596,2.028996854198434
phase3_sarimax,2,2020-06-03,0.0044884899204377,0.0002992539577424152,0.004189235962695285,1.0,1.0,True,1.0,-1.0,2.0,0.0044884899204377,0.001,0.0034884899204377,2.128344888492636,2.036074989272905
phase3_sarimax,2,2020-06-04,-0.0070381024858827,-0.00014628520336092458,-0.006891817282521775,-1.0,-1.0,True,-1.0,1.0,2.0,0.0070381024858827,0.001,0.0060381024858827,2.143324397943152,2.0483690187270773
phase3_sarimax,2,2020-06-05,0.019633256184062,0.0010251097130389657,0.018608146471023036,1.0,1.0,True,1.0,-1.0,2.0,0.019633256184062,0.001,0.018633256184062,2.1854048349335202,2.086536803412515
phase3_sarimax,2,2020-06-08,0.0077300692455167,-0.000764717787410792,0.008494787032927493,-1.0,1.0,False,-1.0,1.0,2.0,-0.0077300692455167,0.001,-0.0087300692455167,2.1685115042299974,2.0683211926354046
phase3_sarimax,2,2020-06-09,0.0072187587890613,0.00016691500192986925,0.007051843787131431,1.0,1.0,True,1.0,-1.0,2.0,0.0072187587890613,0.001,0.0062187587890613,2.1841654657103384,2.0811835832307075
phase3_sarimax,2,2020-06-10,0.0119301954299918,0.0010317296581286897,0.010898465771863111,1.0,1.0,True,1.0,1.0,0.0,0.0119301954299918,0.0,0.0119301954299918,2.2102229865677017,2.1060125101043403
phase3_sarimax,2,2020-06-11,-0.050818863428657,0.001082954145370396,-0.05190181757402739,1.0,-1.0,False,1.0,1.0,0.0,-0.050818863428657,0.0,-0.050818863428657,2.097901966466439,1.9989873479743046
phase3_sarimax,2,2020-06-12,0.0079166193414915,0.002824891663517002,0.005091727677974498,1.0,1.0,True,1.0,1.0,0.0,0.0079166193414915,0.0,0.0079166193414915,2.1145102577507204,2.014812569876675
phase3_sarimax,2,2020-06-15,0.0120937782285363,0.0003249502955691479,0.011768827932967152,1.0,1.0,True,1.0,1.0,0.0,0.0120937782285363,0.0,0.0120937782285363,2.140082675869923,2.039179266268831
phase3_sarimax,2,2020-06-16,0.0170269894309142,0.00020666588574054794,0.01682032354517365,1.0,1.0,True,1.0,1.0,0.0,0.0170269894309142,0.0,0.0170269894309142,2.176521840973243,2.07390035008333
phase3_sarimax,2,2020-06-17,0.003165665480059,-0.0002479543459719956,0.003413619826030996,-1.0,1.0,False,-1.0,1.0,2.0,-0.003165665480059,0.001,-0.004165665480059,2.1696317009146795,2.0652611749859053
phase3_sarimax,2,2020-06-18,0.0027054740831211,0.0008225600092447377,0.0018829140738763623,1.0,1.0,True,1.0,-1.0,2.0,0.0027054740831211,0.001,0.0017054740831211,2.1755015832514224,2.06878342439472
phase3_sarimax,2,2020-06-19,-0.0001637599283115,0.0005601237306676828,-0.0007238836589791828,1.0,-1.0,False,1.0,1.0,0.0,-0.0001637599283115,0.0,-0.0001637599283115,2.1751453232681075,2.068444640569449
phase3_sarimax,2,2020-06-22,0.0101838022166961,0.0012751539986921912,0.00890864821800391,1.0,1.0,True,1.0,1.0,0.0,0.0101838022166961,0.0,0.0101838022166961,2.1972965730328413,2.089509271685193
phase3_sarimax,2,2020-06-23,0.0084749690035004,0.000547496316489303,0.007927472687011097,1.0,1.0,True,1.0,1.0,0.0,0.0084749690035004,0.0,0.0084749690035004,2.2159185933807923,2.107217797995252
phase3_sarimax,2,2020-06-24,-0.020831125799264,0.0006787541402206978,-0.021509879939484697,1.0,-1.0,False,1.0,1.0,0.0,-0.020831125799264,0.0,-0.020831125799264,2.1697585144011486,2.0633220789587647
phase3_sarimax,2,2020-06-25,0.0094744858688744,0.0016612775897573095,0.00781320827911709,1.0,1.0,True,1.0,1.0,0.0,0.0094744858688744,0.0,0.0094744858688744,2.1903158607847124,2.082870994838796
phase3_sarimax,2,2020-06-26,-0.0238983095900853,7.82831274573194e-05,-0.02397659271754262,1.0,-1.0,False,1.0,1.0,0.0,-0.0238983095900853,0.0,-0.0238983095900853,2.1379710142436053,2.0330938989679295
phase3_sarimax,2,2020-06-29,0.0108476201358891,0.0017348160379711184,0.009112804097917983,1.0,1.0,True,1.0,1.0,0.0,0.0108476201358891,0.0,0.0108476201358891,2.1611629116676614,2.0551481292845275
phase3_sarimax,2,2020-06-30,0.0194117505482076,0.00018261983556941354,0.019229130712638185,1.0,1.0,True,1.0,1.0,0.0,0.0194117505482076,0.0,0.0194117505482076,2.2031148670029923,2.0950421521098144
phase3_sarimax,2,2020-07-01,0.0116044587579671,6.733789922471834e-05,0.011537120858742382,1.0,1.0,True,1.0,1.0,0.0,0.0116044587579671,0.0,0.0116044587579671,2.2286808226161927,2.1193539823601752
phase3_sarimax,2,2020-07-02,0.0067637721057076,0.002277867293961448,0.004485904811746152,1.0,1.0,True,1.0,1.0,0.0,0.0067637721057076,0.0,0.0067637721057076,2.24375511179673,2.1336888097081834
phase3_sarimax,2,2020-07-06,0.024287299795076,0.0003933533991598635,0.023893946395916136,1.0,1.0,True,1.0,1.0,0.0,0.024287299795076,0.0,0.024287299795076,2.2982498648636716,2.185510349498965
phase3_sarimax,2,2020-07-07,-0.0069126488856711,0.0001793309220914787,-0.007091979807762579,1.0,-1.0,False,1.0,1.0,0.0,-0.0069126488856711,0.0,-0.0069126488856711,2.282362870496328,2.1704026838168784
phase3_sarimax,2,2020-07-08,0.0130857461538815,0.0011827843069863804,0.01190296184689512,1.0,1.0,True,1.0,1.0,0.0,0.0130857461538815,0.0,0.0130857461538815,2.3122292916506875,2.1988040223890093
phase3_sarimax,2,2020-07-09,0.0083881220322608,0.0004355968859400867,0.007952525146320713,1.0,1.0,True,1.0,1.0,0.0,0.0083881220322608,0.0,0.0083881220322608,2.3316245531156214,2.2172478588538342
phase3_sarimax,2,2020-07-10,0.006804169555916,0.0008034596103447872,0.006000709945571213,1.0,1.0,True,1.0,1.0,0.0,0.006804169555916,0.0,0.006804169555916,2.347489321915757,2.2323343892329675
phase3_sarimax,2,2020-07-13,-0.0207850394697774,0.0001974997062237363,-0.020982539176001135,1.0,-1.0,False,1.0,1.0,0.0,-0.0207850394697774,0.0,-0.0207850394697774,2.298696663704857,2.1859352308430187
phase3_sarimax,2,2020-07-14,0.0070532754684613,0.0012358219073906932,0.005817453561070607,1.0,1.0,True,1.0,1.0,0.0,0.0070532754684613,0.0,0.0070532754684613,2.3149100044924005,2.201353234182369
phase3_sarimax,2,2020-07-15,0.0020334958184196,0.00022303245369464263,0.0018104633647249575,1.0,1.0,True,1.0,1.0,0.0,0.0020334958184196,0.0,0.0020334958184196,2.3196173643065534,2.2058296767789436
phase3_sarimax,2,2020-07-16,-0.0068459172796087,0.0004801703711654805,-0.00732608765077418,1.0,-1.0,False,1.0,1.0,0.0,-0.0068459172796087,0.0,-0.0068459172796087,2.303737455710167,2.190728749278809
phase3_sarimax,2,2020-07-17,0.0011570950494533,0.0006197252109812871,0.000537369838472013,1.0,1.0,True,1.0,1.0,0.0,0.0011570950494533,0.0,0.0011570950494533,2.306403098915409,2.193263630669294
phase3_sarimax,2,2020-07-20,0.0279759788003707,0.0005538438656348169,0.027422134934735883,1.0,1.0,True,1.0,1.0,0.0,0.0279759788003707,0.0,0.0279759788003707,2.3709269831157758,2.254622327504522
phase3_sarimax,2,2020-07-21,-0.0104752455665817,0.0004277159327395028,-0.010902961499321202,1.0,-1.0,False,1.0,1.0,0.0,-0.0104752455665817,0.0,-0.0104752455665817,2.346090940747203,2.231004604964014
phase3_sarimax,2,2020-07-22,0.0035165370025045,0.0007793917636583215,0.002737145238846179,1.0,1.0,True,1.0,1.0,0.0,0.0035165370025045,0.0,0.0035165370025045,2.3543410563515814,2.238850015210128
phase3_sarimax,2,2020-07-23,-0.026467296288418,0.0008012096527678694,-0.027268505941185867,1.0,-1.0,False,1.0,1.0,0.0,-0.026467296288418,0.0,-0.026467296288418,2.292028014049137,2.1795937085122326
phase3_sarimax,2,2020-07-24,-0.0095411281262599,0.0013081036678678835,-0.010849231794127783,1.0,-1.0,False,1.0,1.0,0.0,-0.0095411281262599,0.0,-0.0095411281262599,2.2701594810981174,2.1587979256761276
phase3_sarimax,2,2020-07-27,0.0176858472668086,0.0010355485547049001,0.0166502987121037,1.0,1.0,True,1.0,1.0,0.0,0.0176858472668086,0.0,0.0176858472668086,2.310309174952116,2.196978096069539
phase3_sarimax,2,2020-07-28,-0.0128065511333498,0.0010239627420825805,-0.01383051387543238,1.0,-1.0,False,1.0,1.0,0.0,-0.0128065511333498,0.0,-0.0128065511333498,2.2807220823692447,2.168842383743375
phase3_sarimax,2,2020-07-29,0.0114601122602182,0.0009224274449817304,0.010537684815236469,1.0,1.0,True,1.0,1.0,0.0,0.0114601122602182,0.0,0.0114601122602182,2.306859413467555,2.1936975609357936
phase3_sarimax,2,2020-07-30,0.0052217434832553,0.00028496077931738613,0.004936782703937914,1.0,1.0,True,1.0,1.0,0.0,0.0052217434832553,0.0,0.0052217434832553,2.3189052415766156,2.205152486878843
phase3_sarimax,2,2020-07-31,0.0176881556879495,0.0006089906870022232,0.017079165000947277,1.0,1.0,True,1.0,1.0,0.0,0.0176881556879495,0.0,0.0176881556879495,2.359922398515225,2.244157567382425
phase3_sarimax,2,2020-08-03,0.0134164988716445,0.0005717910129676472,0.012844707858676852,1.0,1.0,True,1.0,1.0,0.0,0.0134164988716445,0.0,0.0134164988716445,2.391584294712073,2.2742663048530036
phase3_sarimax,2,2020-08-04,0.0037053547655904,0.0004971477618642456,0.0032082070037261546,1.0,1.0,True,1.0,1.0,0.0,0.0037053547655904,0.0,0.0037053547655904,2.400445962975795,2.282693268343912
phase3_sarimax,2,2020-08-05,0.0024749287700878,0.0008404112808362683,0.0016345174892515315,1.0,1.0,True,1.0,1.0,0.0,0.0024749287700878,0.0,0.0024749287700878,2.406386895750605,2.2883427715870224
phase3_sarimax,2,2020-08-06,0.0131578434430892,0.0005451951123284407,0.01261264833076076,1.0,1.0,True,1.0,1.0,0.0,0.0131578434430892,0.0,0.0131578434430892,2.4380497577883933,2.318452427519689
phase3_sarimax,2,2020-08-07,-0.0116095131182848,0.0007396802738307805,-0.012349193392115581,1.0,-1.0,False,1.0,1.0,0.0,-0.0116095131182848,0.0,-0.0116095131182848,2.4097451871423177,2.29153632364828
phase3_sarimax,2,2020-08-10,-0.0042821875026346,0.00019102697792059223,-0.0044732144805551925,1.0,-1.0,False,1.0,1.0,0.0,-0.0042821875026346,0.0,-0.0042821875026346,2.399426206417403,2.28172353544132
phase3_sarimax,2,2020-08-11,-0.0191228983183996,0.0004367979633116972,-0.019559696281711298,1.0,-1.0,False,1.0,1.0,0.0,-0.0191228983183996,0.0,-0.0191228983183996,2.3535422230495793,2.2380903682823763
phase3_sarimax,2,2020-08-12,0.0248406776969844,-0.00019557897825651883,0.02503625667524092,-1.0,1.0,False,-1.0,1.0,2.0,-0.0248406776969844,0.001,-0.0258406776969844,2.2950786392405607,2.1802565964188663
phase3_sarimax,2,2020-08-13,0.0022779890072762,-0.00018256425630920896,0.0024605532635854086,-1.0,1.0,False,-1.0,-1.0,0.0,-0.0022779890072762,0.0,-0.0022779890072762,2.289850475329536,2.175289995859183
phase3_sarimax,2,2020-08-14,-0.0011750882668264,0.0012652738750792568,-0.002440362141905657,1.0,-1.0,False,1.0,-1.0,2.0,-0.0011750882668264,0.001,-0.0021750882668264,2.2871596989031895,2.1705585481122447
phase3_sarimax,2,2020-08-17,0.0115439288826117,0.0005631817070403289,0.01098074717557137,1.0,1.0,True,1.0,1.0,0.0,0.0115439288826117,0.0,0.0115439288826117,2.3135625078105035,2.1956153216271974
phase3_sarimax,2,2020-08-18,0.0095791366683101,0.0009590018133559782,0.008620134854954123,1.0,1.0,True,1.0,1.0,0.0,0.0095791366683101,0.0,0.0095791366683101,2.3357244392634984,2.2166474208640996
phase3_sarimax,2,2020-08-19,-0.0067500752623646,0.0008023992342635307,-0.007552474496628131,1.0,-1.0,False,1.0,1.0,0.0,-0.0067500752623646,0.0,-0.0067500752623646,2.3199581235063254,2.2016848839431407
phase3_sarimax,2,2020-08-20,0.0137764529779314,0.00035070245174660143,0.013425750526184799,1.0,1.0,True,1.0,1.0,0.0,0.0137764529779314,0.0,0.0137764529779314,2.3519189175055804,2.2320162922190057
phase3_sarimax,2,2020-08-21,0.0069063998263741,0.00044597361438573804,0.006460426211988362,1.0,1.0,True,1.0,1.0,0.0,0.0069063998263741,0.0,0.0069063998263741,2.368162209909087,2.247431489152051
phase3_sarimax,2,2020-08-24,0.0062246001156186,0.0002732972238199578,0.005951302891798642,1.0,1.0,True,1.0,1.0,0.0,0.0062246001156186,0.0,0.0062246001156186,2.3829030726746905,2.2614208514592717
phase3_sarimax,2,2020-08-25,0.0078316086249361,7.613993927498453e-05,0.007755468685661115,1.0,1.0,True,1.0,1.0,0.0,0.0078316086249361,0.0,0.0078316086249361,2.4015650369310366,2.2791314145041706
phase3_sarimax,2,2020-08-26,0.0211146261024623,0.00047950975576365666,0.020635116346698644,1.0,1.0,True,1.0,1.0,0.0,0.0211146261024623,0.0,0.0211146261024623,2.452273184746582,2.327254422159802
phase3_sarimax,2,2020-08-27,-0.0031217328656869,0.00046283045168740396,-0.003584563317374304,1.0,-1.0,False,1.0,1.0,0.0,-0.0031217328656869,0.0,-0.0031217328656869,2.4446178429501155,2.3199893555433304
phase3_sarimax,2,2020-08-28,0.0050721517973927,0.00028512262086239693,0.004787029176530303,1.0,1.0,True,1.0,1.0,0.0,0.0050721517973927,0.0,0.0050721517973927,2.457017315736173,2.331756693722981
phase3_sarimax,2,2020-08-31,0.0080012684063757,0.0008278485856662587,0.007173419820709441,1.0,1.0,True,1.0,1.0,0.0,0.0080012684063757,0.0,0.0080012684063757,2.476676570758491,2.350413704887822
phase3_sarimax,2,2020-09-01,0.0169472785061434,0.0008702129694107835,0.016077065536732618,1.0,1.0,True,1.0,1.0,0.0,0.0169472785061434,0.0,0.0169472785061434,2.518649498372775,2.390246820549212
phase3_sarimax,2,2020-09-02,0.00942464001331,-0.0032007081070543203,0.01262534812036432,-1.0,1.0,False,-1.0,1.0,2.0,-0.00942464001331,0.001,-0.010424640013310001,2.494912133530908,2.3653293579020276
phase3_sarimax,2,2020-09-03,-0.05203064469016,-0.00041151093645400865,-0.05161913375370599,-1.0,-1.0,True,-1.0,-1.0,0.0,0.05203064469016,0.0,0.05203064469016,2.6247240202838236,2.488398969298232
phase3_sarimax,2,2020-09-04,-0.0134154974413947,0.0019124548620500234,-0.015327952303444723,1.0,-1.0,False,1.0,-1.0,2.0,-0.0134154974413947,0.001,-0.014415497441394701,2.589512041905339,2.452527460323144
phase3_sarimax,2,2020-09-08,-0.0492575136451158,0.0012052472061303942,-0.050462760851246194,1.0,-1.0,False,1.0,1.0,0.0,-0.0492575136451158,0.0,-0.0492575136451158,2.461959117166995,2.3317220554812557
phase3_sarimax,2,2020-09-09,0.0289526091603841,0.001786140276747763,0.027166468883636337,1.0,1.0,True,1.0,1.0,0.0,0.0289526091603841,0.0,0.0289526091603841,2.533239257255175,2.3992314928242515
phase3_sarimax,2,2020-09-10,-0.020138080128251,-5.363439779728328e-05,-0.020084445730453718,-1.0,-1.0,True,-1.0,1.0,2.0,0.020138080128251,0.001,0.019138080128251,2.5842538324018105,2.4451481773801453
phase3_sarimax,2,2020-09-11,-0.0069640473789932,0.0012969029902437064,-0.008260950369236906,1.0,-1.0,False,1.0,-1.0,2.0,-0.0069640473789932,0.001,-0.0079640473789932,2.5662569662736194,2.425674901446831
phase3_sarimax,2,2020-09-14,0.0172655083403774,0.000545375024516954,0.016720133315860444,1.0,1.0,True,1.0,1.0,0.0,0.0172655083403774,0.0,0.0172655083403774,2.6105646973283685,2.467555411688805
phase3_sarimax,2,2020-09-15,0.0140740658062471,0.0003032090311380639,0.013770856775109037,1.0,1.0,True,1.0,1.0,0.0,0.0140740658062471,0.0,0.0140740658062471,2.647305956670033,2.5022839489334743
phase3_sarimax,2,2020-09-16,-0.016074903187286,0.0003494922334282395,-0.01642439542071424,1.0,-1.0,False,1.0,1.0,0.0,-0.016074903187286,0.0,-0.016074903187286,2.6047507697094368,2.462059976707269
phase3_sarimax,2,2020-09-17,-0.01574546687074,0.0008136791489938303,-0.01655914601973383,1.0,-1.0,False,1.0,1.0,0.0,-0.01574546687074,0.0,-0.01574546687074,2.5637377527584424,2.4232936929102498
phase3_sarimax,2,2020-09-18,-0.0128447939616522,0.0009269377708569589,-0.01377173173250916,1.0,-1.0,False,1.0,1.0,0.0,-0.0128447939616522,0.0,-0.0128447939616522,2.530807069552551,2.3921669847162463
phase3_sarimax,2,2020-09-21,0.0023953003705154,0.0014208016072924314,0.0009744987632229686,1.0,1.0,True,1.0,1.0,0.0,0.0023953003705154,0.0,0.0023953003705154,2.5368691126639535,2.397896943181072
phase3_sarimax,2,2020-09-22,0.0184082680994803,0.0006049292673926045,0.017803338832087696,1.0,1.0,True,1.0,1.0,0.0,0.0184082680994803,0.0,0.0184082680994803,2.5835684794231626,2.442038072986074
phase3_sarimax,2,2020-09-23,-0.0310102367425602,0.00015886528195947845,-0.03116910202451968,1.0,-1.0,False,1.0,1.0,0.0,-0.0310102367425602,0.0,-0.0310102367425602,2.503451409235634,2.36630989420843
phase3_sarimax,2,2020-09-24,0.0046454620412868,0.0012025467551989844,0.0034429152860878153,1.0,1.0,True,1.0,1.0,0.0,0.0046454620412868,0.0,0.0046454620412868,2.515081097729444,2.377302496999897
phase3_sarimax,2,2020-09-25,0.0229826672203415,0.0007015825898166577,0.022281084630524844,1.0,1.0,True,1.0,1.0,0.0,0.0229826672203415,0.0,0.0229826672203415,2.572884369630731,2.4319392491705325
phase3_sarimax,2,2020-09-28,0.0205561578823017,-0.00012536306061080877,0.020681520942912507,-1.0,1.0,False,-1.0,1.0,2.0,-0.0205561578823017,0.001,-0.0215561578823017,2.5199957523156953,2.379515982755246
phase3_sarimax,2,2020-09-29,-0.0045195774302378,0.00011457156982457294,-0.004634149000062373,1.0,-1.0,False,1.0,-1.0,2.0,-0.0045195774302378,0.001,-0.0055195774302378,2.508606436389234,2.36638206004194
phase3_sarimax,2,2020-09-30,0.0068257185503082,0.001109968126191031,0.005715750424117169,1.0,1.0,True,1.0,1.0,0.0,0.0068257185503082,0.0,0.0068257185503082,2.5257294778775186,2.382534317966285
phase3_sarimax,2,2020-10-01,0.0157477945939529,9.133283371581997e-05,0.015656461760237078,1.0,1.0,True,1.0,1.0,0.0,0.0157477945939529,0.0,0.0157477945939529,2.5655041468950253,2.4200539790186615
phase3_sarimax,2,2020-10-02,-0.0285343493161728,0.0010617664389877936,-0.029596115755160593,1.0,-1.0,False,1.0,1.0,0.0,-0.0285343493161728,0.0,-0.0285343493161728,2.4922991553954326,2.350999313417349
phase3_sarimax,2,2020-10-05,0.0211020148239433,0.0010148156435768095,0.020087199180366493,1.0,1.0,True,1.0,1.0,0.0,0.0211020148239433,0.0,0.0211020148239433,2.5448916891182884,2.4006101357801626
phase3_sarimax,2,2020-10-06,-0.0180081218797283,4.014222989465318e-06,-0.018012136102717763,1.0,-1.0,False,1.0,1.0,0.0,-0.0180081218797283,0.0,-0.0180081218797283,2.4990629694099384,2.3573796558693223
phase3_sarimax,2,2020-10-07,0.0171511014016192,0.000960968772458205,0.016190132629160997,1.0,1.0,True,1.0,1.0,0.0,0.0171511014016192,0.0,0.0171511014016192,2.54192465180732,2.3978113133892514
phase3_sarimax,2,2020-10-08,0.0053088325921467,-7.026972661601668e-05,0.005379102318762717,-1.0,1.0,False,-1.0,1.0,2.0,-0.0053088325921467,0.001,-0.0063088325921467,2.5284299993690245,2.3826839232255232
phase3_sarimax,2,2020-10-09,0.0151646297226884,0.0003387309342240649,0.014825898788464334,1.0,1.0,True,1.0,-1.0,2.0,0.0151646297226884,0.001,0.0141646297226884,2.566772704089193,2.4164337587442155
phase3_sarimax,2,2020-10-13,-3.395297513267283e-05,0.0005731360671499401,-0.000607089042282613,1.0,-1.0,False,1.0,1.0,0.0,-3.395297513267283e-05,0.0,-3.395297513267283e-05,2.5666855545194,2.4163517136288952
phase3_sarimax,2,2020-10-14,-0.0083876518881905,0.0005078145667030027,-0.008895466454893503,1.0,-1.0,False,1.0,1.0,0.0,-0.0083876518881905,0.0,-0.0083876518881905,2.545157089581644,2.3960841966155435
phase3_sarimax,2,2020-10-15,-0.0067335694849669,0.0009460715763955535,-0.007679641061362453,1.0,-1.0,False,1.0,1.0,0.0,-0.0067335694849669,0.0,-0.0067335694849669,2.52801909746879,2.3799499971858014
phase3_sarimax,2,2020-10-16,-0.0054959437348583,0.000695158300790532,-0.0061911020356488315,1.0,-1.0,False,1.0,1.0,0.0,-0.0054959437348583,0.0,-0.0054959437348583,2.514125246748454,2.366869925909492
phase3_sarimax,2,2020-10-19,-0.0164599826665578,0.0006776265513145066,-0.017137609217872305,1.0,-1.0,False,1.0,1.0,0.0,-0.0164599826665578,0.0,-0.0164599826665578,2.472742788765419,2.327911287955025
phase3_sarimax,2,2020-10-20,0.0021470943290064,0.0012594424560019705,0.0008876518730044293,1.0,1.0,True,1.0,1.0,0.0,0.0021470943290064,0.0,0.0021470943290064,2.478052000784269,2.3329095330798233
phase3_sarimax,2,2020-10-21,-0.0007738304993959,0.0005937960433159376,-0.0013676265427118375,1.0,-1.0,False,1.0,1.0,0.0,-0.0007738304993959,0.0,-0.0007738304993959,2.476134408566973,2.3311042565307947
phase3_sarimax,2,2020-10-22,-3.518834562357422e-05,0.0009155216962301148,-0.000950710041853689,1.0,-1.0,False,1.0,1.0,0.0,-3.518834562357422e-05,0.0,-3.518834562357422e-05,2.476047277493594,2.331022228828531
